ID	H	E	C
Seq_264593	40.229885057471265	28.735632183908045	31.03448275862069
Seq_2410559	73.33333333333333	13.333333333333334	13.333333333333334
Seq_952678	18.072289156626507	39.75903614457831	42.168674698795186
Seq_1626798	37.28813559322034	27.11864406779661	35.59322033898305
Seq_715685	28.749999999999996	21.25	50.0
Seq_1849481	20.408163265306122	38.775510204081634	40.816326530612244
Seq_1946015	77.04918032786885	0.0	22.950819672131146
Seq_509304	12.987012987012985	5.194805194805195	81.81818181818183
Seq_830918	45.28301886792453	0.0	54.71698113207547
Seq_783169	41.35338345864661	15.037593984962406	43.609022556390975
Seq_783168	36.486486486486484	10.81081081081081	52.702702702702695
Seq_1023214	60.215053763440864	0.0	39.784946236559136
Seq_2076554	71.42857142857143	1.1904761904761905	27.380952380952383
Seq_99609	6.7114093959731544	29.53020134228188	63.758389261744966
Seq_1231581	38.15789473684211	22.36842105263158	39.473684210526315
Seq_738954	67.85714285714286	1.7857142857142856	30.357142857142854
Seq_2441719	13.253012048192772	37.34939759036144	49.39759036144578
Seq_1072270	22.972972972972975	27.027027027027028	50.0
Seq_1421798	36.55172413793103	22.758620689655174	40.689655172413794
Seq_1990743	35.84905660377358	32.075471698113205	32.075471698113205
Seq_1329584	8.823529411764707	23.52941176470588	67.64705882352942
Seq_505351	32.38095238095238	31.428571428571427	36.19047619047619
Seq_740913	76.92307692307693	0.0	23.076923076923077
Seq_437937	27.0	40.0	33.0
Seq_718297	36.08247422680412	13.402061855670103	50.51546391752577
Seq_1103029	44.303797468354425	11.39240506329114	44.303797468354425
Seq_42188	10.588235294117647	34.11764705882353	55.294117647058826
Seq_578292	65.47619047619048	4.761904761904762	29.761904761904763
Seq_2387744	28.02547770700637	16.560509554140125	55.4140127388535
Seq_420401	0.0	37.9746835443038	62.0253164556962
Seq_876471	0.0	0.0	100.0
Seq_63109	50.0	22.22222222222222	27.77777777777778
Seq_1046602	3.571428571428571	35.714285714285715	60.71428571428571
Seq_1371604	51.92307692307693	1.9230769230769231	46.15384615384615
Seq_152013	77.95275590551181	0.0	22.04724409448819
Seq_709705	51.162790697674424	11.627906976744185	37.2093023255814
Seq_76664	64.1025641025641	4.273504273504273	31.62393162393162
Seq_2326155	16.666666666666664	32.29166666666667	51.041666666666664
Seq_1326805	7.4074074074074066	0.0	92.5925925925926
Seq_1846458	35.714285714285715	17.857142857142858	46.42857142857143
Seq_2280641	7.142857142857142	59.523809523809526	33.33333333333333
Seq_241235	37.5	26.5625	35.9375
Seq_1022766	79.24528301886792	0.0	20.754716981132077
Seq_371192	61.038961038961034	1.2987012987012987	37.66233766233766
Seq_258324	36.36363636363637	14.14141414141414	49.494949494949495
Seq_1619989	21.73913043478261	19.565217391304348	58.69565217391305
Seq_258322	26.190476190476193	16.666666666666664	57.14285714285714
Seq_1485970	37.096774193548384	0.0	62.903225806451616
Seq_398544	78.26086956521739	0.0	21.73913043478261
Seq_2369591	28.57142857142857	44.285714285714285	27.142857142857142
Seq_1611095	15.584415584415584	32.467532467532465	51.94805194805194
Seq_882064	78.125	0.0	21.875
Seq_1932706	60.0	0.0	40.0
Seq_1987524	32.19178082191781	5.47945205479452	62.328767123287676
Seq_2149715	33.33333333333333	21.839080459770116	44.827586206896555
Seq_1059755	42.62295081967213	18.0327868852459	39.34426229508197
Seq_2056796	31.372549019607842	22.54901960784314	46.07843137254902
Seq_1439685	0.0	0.0	100.0
Seq_1672921	16.867469879518072	42.168674698795186	40.963855421686745
Seq_2386507	49.2063492063492	23.809523809523807	26.984126984126984
Seq_1581574	30.069930069930066	22.377622377622377	47.55244755244755
Seq_975474	0.0	0.0	100.0
Seq_171420	3.061224489795918	21.428571428571427	75.51020408163265
Seq_97011	77.51937984496125	0.0	22.48062015503876
Seq_927299	67.12328767123287	9.58904109589041	23.28767123287671
Seq_1674853	3.1914893617021276	37.234042553191486	59.57446808510638
Seq_1491772	12.23021582733813	0.0	87.76978417266187
Seq_927293	49.01960784313725	7.8431372549019605	43.13725490196079
Seq_1721278	0.0	0.0	100.0
Seq_473144	21.084337349397593	28.915662650602407	50.0
Seq_2008615	23.232323232323232	24.242424242424242	52.52525252525253
Seq_1072795	37.34939759036144	19.27710843373494	43.373493975903614
Seq_261429	23.47826086956522	41.73913043478261	34.78260869565217
Seq_1001741	9.782608695652174	44.565217391304344	45.65217391304348
Seq_405798	38.15789473684211	19.736842105263158	42.10526315789473
Seq_261420	37.391304347826086	33.91304347826087	28.695652173913043
Seq_484754	27.358490566037734	31.132075471698112	41.509433962264154
Seq_2346162	50.0	0.0	50.0
Seq_932534	35.064935064935064	1.2987012987012987	63.63636363636363
Seq_932537	38.63636363636363	2.272727272727273	59.09090909090909
Seq_2346169	51.21951219512195	0.0	48.78048780487805
Seq_765074	3.3333333333333335	58.88888888888889	37.77777777777778
Seq_222065	58.42696629213483	11.235955056179774	30.337078651685395
Seq_1498238	42.25352112676056	22.535211267605636	35.2112676056338
Seq_661744	29.464285714285715	27.67857142857143	42.857142857142854
Seq_2047283	0.0	0.0	100.0
Seq_911024	0.0	17.94871794871795	82.05128205128204
Seq_165252	38.70967741935484	18.064516129032256	43.225806451612904
Seq_1772715	35.59322033898305	10.16949152542373	54.23728813559322
Seq_68904	75.80645161290323	0.0	24.193548387096776
Seq_1901108	45.76271186440678	20.33898305084746	33.89830508474576
Seq_192293	0.0	52.17391304347826	47.82608695652174
Seq_96494	5.084745762711865	47.45762711864407	47.45762711864407
Seq_2265225	50.0	20.833333333333336	29.166666666666668
Seq_176732	35.8974358974359	12.82051282051282	51.28205128205128
Seq_2110264	24.444444444444443	21.11111111111111	54.44444444444444
Seq_1623333	68.42105263157895	5.263157894736842	26.31578947368421
Seq_2156019	42.857142857142854	15.178571428571427	41.964285714285715
Seq_1039252	38.2716049382716	29.629629629629626	32.098765432098766
Seq_2410331	74.07407407407408	0.0	25.925925925925924
Seq_1039256	38.775510204081634	17.346938775510203	43.87755102040816
Seq_2399594	29.508196721311474	34.42622950819672	36.0655737704918
Seq_420313	43.13725490196079	15.686274509803921	41.17647058823529
Seq_1527744	32.89473684210527	25.0	42.10526315789473
Seq_141156	50.81967213114754	6.557377049180328	42.62295081967213
Seq_2115960	45.45454545454545	11.363636363636363	43.18181818181818
Seq_1919775	55.64516129032258	4.838709677419355	39.516129032258064
Seq_2118485	67.56756756756756	0.0	32.432432432432435
Seq_1866110	35.483870967741936	4.032258064516129	60.483870967741936
Seq_1866115	42.331288343558285	0.0	57.668711656441715
Seq_2146388	16.161616161616163	25.252525252525253	58.58585858585859
Seq_1939153	32.35294117647059	16.911764705882355	50.73529411764706
Seq_45989	3.0927835051546393	22.68041237113402	74.22680412371135
Seq_1501796	24.489795918367346	28.57142857142857	46.93877551020408
Seq_576593	4.761904761904762	41.269841269841265	53.96825396825397
Seq_1341026	54.54545454545454	23.376623376623375	22.07792207792208
Seq_950796	26.666666666666668	13.333333333333334	60.0
Seq_1372450	45.20547945205479	16.43835616438356	38.35616438356164
Seq_1520581	56.9620253164557	5.063291139240507	37.9746835443038
Seq_1247276	0.0	0.0	100.0
Seq_590162	46.666666666666664	0.0	53.333333333333336
Seq_418431	38.775510204081634	22.448979591836736	38.775510204081634
Seq_2064254	9.375	42.1875	48.4375
Seq_628216	50.476190476190474	6.666666666666667	42.857142857142854
Seq_677108	47.05882352941176	13.445378151260504	39.49579831932773
Seq_377346	0.0	0.0	100.0
Seq_2273314	22.727272727272727	34.090909090909086	43.18181818181818
Seq_377344	0.0	0.0	100.0
Seq_718316	25.287356321839084	16.091954022988507	58.620689655172406
Seq_677102	13.043478260869565	40.57971014492754	46.3768115942029
Seq_2347344	20.8955223880597	17.91044776119403	61.19402985074627
Seq_970150	74.4186046511628	2.3255813953488373	23.25581395348837
Seq_265854	10.344827586206897	51.724137931034484	37.93103448275862
Seq_1312788	44.85981308411215	3.7383177570093453	51.4018691588785
Seq_325803	69.6969696969697	0.0	30.303030303030305
Seq_1306522	33.33333333333333	0.0	66.66666666666666
Seq_1000976	58.46153846153847	0.0	41.53846153846154
Seq_173598	44.680851063829785	13.829787234042554	41.48936170212766
Seq_887308	14.634146341463413	32.926829268292686	52.4390243902439
Seq_778830	34.61538461538461	20.192307692307693	45.19230769230769
Seq_221003	0.0	0.0	100.0
Seq_778832	28.846153846153843	27.403846153846157	43.75
Seq_1798091	40.42553191489361	26.595744680851062	32.97872340425532
Seq_2356715	42.71844660194174	30.097087378640776	27.184466019417474
Seq_1110876	17.92452830188679	23.58490566037736	58.490566037735846
Seq_2164460	35.869565217391305	15.217391304347828	48.91304347826087
Seq_1913448	27.450980392156865	32.6797385620915	39.869281045751634
Seq_1947003	37.03703703703704	12.962962962962962	50.0
Seq_2164468	32.05128205128205	17.94871794871795	50.0
Seq_2145710	63.1578947368421	8.421052631578947	28.421052631578945
Seq_1943728	48.07692307692308	7.6923076923076925	44.230769230769226
Seq_2084830	38.68613138686132	19.708029197080293	41.605839416058394
Seq_1441054	78.33333333333333	0.0	21.666666666666668
Seq_1448016	59.210526315789465	0.0	40.78947368421053
Seq_1413696	0.8333333333333334	0.0	99.16666666666667
Seq_1255417	43.87755102040816	11.224489795918368	44.89795918367347
Seq_915866	30.4635761589404	23.178807947019866	46.35761589403973
Seq_783083	27.710843373493976	19.27710843373494	53.01204819277109
Seq_1451125	39.80582524271845	18.446601941747574	41.74757281553398
Seq_358289	60.65573770491803	10.655737704918032	28.688524590163933
Seq_2290027	49.0	7.000000000000001	44.0
Seq_1437618	27.058823529411764	38.82352941176471	34.11764705882353
Seq_482211	56.92307692307692	0.0	43.07692307692308
Seq_1973640	77.77777777777779	0.0	22.22222222222222
Seq_82001	89.55223880597015	0.0	10.44776119402985
Seq_87520	42.10526315789473	16.842105263157894	41.05263157894737
Seq_379784	20.0	22.22222222222222	57.77777777777777
Seq_2340377	76.74418604651163	0.5813953488372093	22.674418604651162
Seq_379781	28.8135593220339	23.728813559322035	47.45762711864407
Seq_245043	69.44444444444444	0.0	30.555555555555557
Seq_245041	69.42148760330579	0.0	30.57851239669421
Seq_263751	0.0	46.15384615384615	53.84615384615385
Seq_1991085	14.782608695652174	0.0	85.21739130434783
Seq_1161579	0.0	0.0	100.0
Seq_547588	52.4390243902439	0.0	47.5609756097561
Seq_1035793	6.185567010309279	37.11340206185567	56.70103092783505
Seq_547581	64.66165413533834	0.0	35.338345864661655
Seq_1707102	24.096385542168676	36.144578313253014	39.75903614457831
Seq_1942861	0.0	28.71287128712871	71.28712871287128
Seq_452867	75.0	0.0	25.0
Seq_1027181	17.073170731707318	40.243902439024396	42.68292682926829
Seq_280820	79.75460122699386	0.0	20.245398773006134
Seq_1432028	50.92592592592593	13.88888888888889	35.18518518518518
Seq_804415	10.0	30.0	60.0
Seq_1494424	48.57142857142857	16.19047619047619	35.23809523809524
Seq_556646	15.384615384615385	50.54945054945055	34.065934065934066
Seq_188535	69.51219512195121	0.0	30.48780487804878
Seq_1975812	9.734513274336283	40.707964601769916	49.557522123893804
Seq_2116883	97.02970297029702	0.0	2.9702970297029703
Seq_2175311	46.92307692307692	0.0	53.07692307692308
Seq_1411699	25.471698113207548	30.18867924528302	44.339622641509436
Seq_8119	16.666666666666664	42.42424242424242	40.909090909090914
Seq_521578	32.11009174311927	19.26605504587156	48.62385321100918
Seq_404753	76.82926829268293	2.4390243902439024	20.73170731707317
Seq_2298562	79.85611510791367	0.0	20.14388489208633
Seq_2298567	74.83870967741936	0.0	25.161290322580644
Seq_595246	55.55555555555556	15.277777777777779	29.166666666666668
Seq_2289863	72.0	0.0	28.000000000000004
Seq_23537	16.161616161616163	28.28282828282828	55.55555555555556
Seq_959274	0.0	0.0	100.0
Seq_1721595	62.0253164556962	3.79746835443038	34.177215189873415
Seq_2229686	70.96774193548387	0.0	29.03225806451613
Seq_2387824	36.666666666666664	6.666666666666667	56.666666666666664
Seq_564630	21.951219512195124	23.170731707317074	54.87804878048781
Seq_1800214	0.0	43.29896907216495	56.70103092783505
Seq_414216	60.215053763440864	0.0	39.784946236559136
Seq_1194966	24.137931034482758	12.068965517241379	63.793103448275865
Seq_1291181	0.0	15.929203539823009	84.070796460177
Seq_1956114	22.093023255813954	38.372093023255815	39.53488372093023
Seq_1371184	72.0	1.3333333333333335	26.666666666666668
Seq_424370	6.557377049180328	0.0	93.44262295081968
Seq_2302899	48.75	18.75	32.5
Seq_858944	78.68852459016394	0.0	21.311475409836063
Seq_2302895	15.789473684210526	33.33333333333333	50.877192982456144
Seq_2029733	97.75280898876404	0.0	2.247191011235955
Seq_2208528	47.31182795698925	1.0752688172043012	51.61290322580645
Seq_1077553	69.01408450704226	1.4084507042253522	29.577464788732392
Seq_375862	15.853658536585366	7.317073170731707	76.82926829268293
Seq_141099	81.81818181818183	0.0	18.181818181818183
Seq_641263	0.0	23.684210526315788	76.31578947368422
Seq_675421	36.633663366336634	0.9900990099009901	62.37623762376238
Seq_2421697	54.81481481481482	15.555555555555555	29.629629629629626
Seq_481334	58.75	2.5	38.75
Seq_192379	6.666666666666667	40.0	53.333333333333336
Seq_1397887	28.421052631578945	11.578947368421053	60.0
Seq_1397881	32.142857142857146	5.952380952380952	61.904761904761905
Seq_1968045	77.31092436974791	0.8403361344537815	21.84873949579832
Seq_19413	13.793103448275861	34.48275862068966	51.724137931034484
Seq_1158053	35.08771929824561	22.807017543859647	42.10526315789473
Seq_1624008	72.97297297297297	0.0	27.027027027027028
Seq_222479	41.9753086419753	14.814814814814813	43.20987654320987
Seq_569140	32.407407407407405	1.8518518518518516	65.74074074074075
Seq_1624004	68.75	2.5	28.749999999999996
Seq_1154581	24.46808510638298	31.914893617021278	43.61702127659575
Seq_2228337	72.07792207792207	0.0	27.92207792207792
Seq_465419	35.714285714285715	17.142857142857142	47.14285714285714
Seq_679085	31.683168316831683	33.663366336633665	34.65346534653465
Seq_166068	61.72839506172839	17.28395061728395	20.98765432098765
Seq_2429754	25.252525252525253	25.252525252525253	49.494949494949495
Seq_126484	71.9298245614035	0.0	28.07017543859649
Seq_1733922	0.0	65.97938144329896	34.02061855670103
Seq_177458	57.95454545454546	10.227272727272728	31.818181818181817
Seq_2169886	89.38053097345133	0.0	10.619469026548673
Seq_171674	2.5423728813559325	53.38983050847458	44.06779661016949
Seq_1439611	0.0	0.0	100.0
Seq_817009	0.0	0.0	100.0
Seq_2252736	33.663366336633665	14.85148514851485	51.48514851485149
Seq_120227	65.33333333333333	0.0	34.66666666666667
Seq_2092394	81.81818181818183	0.0	18.181818181818183
Seq_148489	60.0	3.6363636363636362	36.36363636363637
Seq_1336768	55.172413793103445	13.793103448275861	31.03448275862069
Seq_360718	44.339622641509436	17.92452830188679	37.735849056603776
Seq_2314015	10.416666666666668	31.25	58.333333333333336
Seq_1398240	3.488372093023256	56.97674418604651	39.53488372093023
Seq_360713	52.0	10.666666666666668	37.333333333333336
Seq_2052558	27.049180327868854	23.770491803278688	49.18032786885246
Seq_2170690	56.81818181818182	2.272727272727273	40.909090909090914
Seq_809664	87.09677419354838	0.0	12.903225806451612
Seq_636579	59.80392156862745	13.725490196078432	26.47058823529412
Seq_2041638	88.88888888888889	0.0	11.11111111111111
Seq_1877217	30.434782608695656	39.130434782608695	30.434782608695656
Seq_1137656	54.36893203883495	18.446601941747574	27.184466019417474
Seq_1287909	72.22222222222221	0.0	27.77777777777778
Seq_712543	70.1492537313433	2.9850746268656714	26.865671641791046
Seq_1137652	70.51282051282051	3.8461538461538463	25.64102564102564
Seq_1287901	74.39024390243902	0.0	25.609756097560975
Seq_762931	0.0	0.0	100.0
Seq_1957399	36.3013698630137	15.068493150684931	48.63013698630137
Seq_1336106	14.0625	42.1875	43.75
Seq_1701197	20.0	0.0	80.0
Seq_1336101	0.0	53.84615384615385	46.15384615384615
Seq_806800	51.92307692307693	17.307692307692307	30.76923076923077
Seq_323991	70.11494252873564	0.0	29.88505747126437
Seq_806804	47.76119402985074	14.925373134328357	37.3134328358209
Seq_462500	44.18604651162791	17.441860465116278	38.372093023255815
Seq_1268450	75.60975609756098	0.0	24.390243902439025
Seq_1488880	34.25925925925926	30.555555555555557	35.18518518518518
Seq_2414681	35.96491228070175	25.438596491228072	38.59649122807017
Seq_404438	37.03703703703704	27.160493827160494	35.80246913580247
Seq_1027756	53.01204819277109	0.0	46.98795180722892
Seq_1123624	23.711340206185564	0.0	76.28865979381443
Seq_722485	41.74757281553398	23.300970873786408	34.95145631067961
Seq_2298028	0.0	0.0	100.0
Seq_99628	1.7543859649122806	34.21052631578947	64.03508771929825
Seq_175607	2.2388059701492535	52.98507462686567	44.776119402985074
Seq_1939111	42.285714285714285	10.857142857142858	46.85714285714286
Seq_1390023	74.57627118644068	1.694915254237288	23.728813559322035
Seq_486180	44.96124031007752	13.953488372093023	41.08527131782946
Seq_1619747	49.275362318840585	14.492753623188406	36.231884057971016
Seq_486182	53.62318840579711	8.695652173913043	37.68115942028986
Seq_596285	38.613861386138616	20.792079207920793	40.5940594059406
Seq_1681279	0.0	8.045977011494253	91.95402298850574
Seq_2399222	35.84905660377358	16.9811320754717	47.16981132075472
Seq_875565	36.708860759493675	24.050632911392405	39.24050632911392
Seq_482510	67.61904761904762	0.9523809523809524	31.428571428571427
Seq_1421836	44.0	29.333333333333332	26.666666666666668
Seq_1926260	0.0	53.38983050847458	46.61016949152542
Seq_2215882	46.34146341463415	4.878048780487805	48.78048780487805
Seq_1530220	50.53763440860215	12.903225806451612	36.55913978494624
Seq_1591174	0.0	40.97222222222222	59.02777777777778
Seq_1816372	35.3448275862069	21.551724137931032	43.103448275862064
Seq_421068	6.451612903225806	9.67741935483871	83.87096774193549
Seq_377576	98.68421052631578	0.0	1.3157894736842104
Seq_886740	61.627906976744185	0.0	38.372093023255815
Seq_1784929	32.0	26.0	42.0
Seq_1231023	27.848101265822784	22.78481012658228	49.36708860759494
Seq_1148987	64.77272727272727	0.0	35.22727272727273
Seq_2056302	0.0	10.344827586206897	89.65517241379311
Seq_711095	30.88235294117647	29.411764705882355	39.705882352941174
Seq_348976	80.41237113402062	4.123711340206185	15.463917525773196
Seq_303060	21.69811320754717	17.92452830188679	60.37735849056604
Seq_371203	19.767441860465116	18.6046511627907	61.627906976744185
Seq_1414787	3.4482758620689653	48.275862068965516	48.275862068965516
Seq_976493	58.333333333333336	3.3333333333333335	38.333333333333336
Seq_1139969	71.15384615384616	0.0	28.846153846153843
Seq_540874	25.0	34.78260869565217	40.21739130434783
Seq_608844	41.269841269841265	15.873015873015872	42.857142857142854
Seq_2106890	45.588235294117645	4.411764705882353	50.0
Seq_174553	43.859649122807014	28.07017543859649	28.07017543859649
Seq_9987	28.915662650602407	25.301204819277107	45.78313253012048
Seq_216663	68.75	12.5	18.75
Seq_218427	30.18867924528302	15.09433962264151	54.71698113207547
Seq_874034	46.666666666666664	13.333333333333334	40.0
Seq_2062746	50.0	17.105263157894736	32.89473684210527
Seq_1651305	75.0	0.0	25.0
Seq_210446	33.980582524271846	24.271844660194176	41.74757281553398
Seq_487378	60.273972602739725	1.36986301369863	38.35616438356164
Seq_882040	46.017699115044245	6.1946902654867255	47.78761061946903
Seq_1271958	22.535211267605636	39.436619718309856	38.028169014084504
Seq_1140127	43.58974358974359	9.401709401709402	47.008547008547005
Seq_2008585	17.142857142857142	28.57142857142857	54.285714285714285
Seq_1722004	34.523809523809526	22.61904761904762	42.857142857142854
Seq_1810695	22.22222222222222	48.148148148148145	29.629629629629626
Seq_430766	22.151898734177212	18.9873417721519	58.86075949367089
Seq_307361	0.0	21.35922330097087	78.64077669902912
Seq_541659	86.4406779661017	0.0	13.559322033898304
Seq_2376518	56.92307692307692	0.0	43.07692307692308
Seq_1430239	14.814814814814813	28.39506172839506	56.79012345679012
Seq_174162	39.473684210526315	21.052631578947366	39.473684210526315
Seq_1847258	25.37313432835821	15.671641791044777	58.95522388059702
Seq_446050	54.44444444444444	10.0	35.55555555555556
Seq_2207189	0.0	50.0	50.0
Seq_1836488	0.0	53.333333333333336	46.666666666666664
Seq_2207176	21.73913043478261	26.08695652173913	52.17391304347826
Seq_1324107	66.66666666666666	0.0	33.33333333333333
Seq_2073025	86.11111111111111	0.0	13.88888888888889
Seq_1300553	28.27586206896552	3.4482758620689653	68.27586206896552
Seq_1414437	70.67669172932331	0.0	29.32330827067669
Seq_1329674	0.0	61.53846153846154	38.46153846153847
Seq_1120391	21.666666666666668	11.666666666666666	66.66666666666666
Seq_1286260	44.18604651162791	13.953488372093023	41.86046511627907
Seq_932552	45.78313253012048	2.4096385542168677	51.80722891566265
Seq_1346331	9.900990099009901	55.44554455445545	34.65346534653465
Seq_1286264	39.49579831932773	15.126050420168067	45.378151260504204
Seq_1190706	23.943661971830984	30.985915492957744	45.07042253521127
Seq_1807048	88.57142857142857	0.0	11.428571428571429
Seq_302858	49.62406015037594	15.789473684210526	34.58646616541353
Seq_1907984	31.818181818181817	28.78787878787879	39.39393939393939
Seq_661766	24.444444444444443	26.666666666666668	48.888888888888886
Seq_2315168	43.42857142857143	26.857142857142858	29.714285714285715
Seq_2315164	32.0	32.0	36.0
Seq_165279	48.95104895104895	6.993006993006993	44.05594405594406
Seq_2457514	22.772277227722775	30.693069306930692	46.53465346534654
Seq_1300737	50.0	0.0	50.0
Seq_434751	44.34782608695652	17.391304347826086	38.26086956521739
Seq_215623	50.54945054945055	16.483516483516482	32.967032967032964
Seq_512045	65.1685393258427	2.247191011235955	32.58426966292135
Seq_1484204	32.72727272727273	0.0	67.27272727272727
Seq_1207068	55.68181818181818	9.090909090909092	35.22727272727273
Seq_886819	28.125	0.0	71.875
Seq_1758113	20.0	32.22222222222222	47.77777777777778
Seq_1758447	48.97959183673469	2.0408163265306123	48.97959183673469
Seq_1570368	45.06172839506173	0.0	54.93827160493827
Seq_481299	40.0	21.333333333333336	38.666666666666664
Seq_141133	49.557522123893804	7.079646017699115	43.36283185840708
Seq_2253613	6.25	25.0	68.75
Seq_809411	0.0	40.5940594059406	59.4059405940594
Seq_945043	28.431372549019606	0.0	71.56862745098039
Seq_950351	10.416666666666668	25.694444444444443	63.888888888888886
Seq_1224428	43.47826086956522	4.3478260869565215	52.17391304347826
Seq_1345692	3.896103896103896	37.66233766233766	58.44155844155844
Seq_2056262	11.11111111111111	15.555555555555555	73.33333333333333
Seq_1745264	34.35114503816794	7.633587786259542	58.01526717557252
Seq_1939271	0.0	32.25806451612903	67.74193548387096
Seq_1639388	33.33333333333333	19.047619047619047	47.61904761904761
Seq_131088	67.04545454545455	1.1363636363636365	31.818181818181817
Seq_2406905	34.61538461538461	16.666666666666664	48.717948717948715
Seq_1900987	55.35714285714286	13.392857142857142	31.25
Seq_2139137	21.62162162162162	8.108108108108109	70.27027027027027
Seq_2241235	64.86486486486487	13.513513513513514	21.62162162162162
Seq_2292633	44.44444444444444	6.349206349206349	49.2063492063492
Seq_565861	35.44303797468354	1.2658227848101267	63.29113924050633
Seq_1259935	33.33333333333333	25.0	41.66666666666667
Seq_806492	46.15384615384615	8.791208791208792	45.05494505494506
Seq_130930	53.84615384615385	0.0	46.15384615384615
Seq_1487515	56.730769230769226	4.807692307692308	38.46153846153847
Seq_1848966	6.474820143884892	0.0	93.5251798561151
Seq_1940294	28.07017543859649	12.280701754385964	59.64912280701754
Seq_2102965	40.909090909090914	30.0	29.09090909090909
Seq_1803884	24.528301886792452	30.18867924528302	45.28301886792453
Seq_449401	47.61904761904761	14.285714285714285	38.095238095238095
Seq_1827126	55.319148936170215	0.0	44.680851063829785
Seq_2056915	27.536231884057973	27.536231884057973	44.927536231884055
Seq_1781529	0.0	26.666666666666668	73.33333333333333
Seq_1324025	38.54166666666667	2.083333333333333	59.375
Seq_2048082	22.666666666666664	49.333333333333336	28.000000000000004
Seq_576022	0.0	47.43589743589743	52.56410256410257
Seq_1835541	0.0	0.0	100.0
Seq_1835546	0.0	0.0	100.0
Seq_2320406	36.633663366336634	35.64356435643564	27.722772277227726
Seq_2404418	0.0	51.02040816326531	48.97959183673469
Seq_452745	15.217391304347828	0.0	84.78260869565217
Seq_1971660	40.97222222222222	4.166666666666666	54.861111111111114
Seq_1319689	26.666666666666668	0.0	73.33333333333333
Seq_25940	31.48148148148148	27.77777777777778	40.74074074074074
Seq_1598751	34.95145631067961	20.388349514563107	44.66019417475729
Seq_396600	62.76595744680851	0.0	37.234042553191486
Seq_417855	14.285714285714285	25.71428571428571	60.0
Seq_950519	0.0	0.0	100.0
Seq_737396	27.586206896551722	18.620689655172416	53.79310344827586
Seq_398736	25.454545454545453	0.0	74.54545454545455
Seq_2270646	42.10526315789473	4.385964912280701	53.50877192982456
Seq_2340396	78.64077669902912	0.9708737864077669	20.388349514563107
Seq_1954678	29.82456140350877	3.508771929824561	66.66666666666666
Seq_471591	20.588235294117645	34.31372549019608	45.09803921568628
Seq_1527594	38.31775700934579	19.626168224299064	42.05607476635514
Seq_1197949	57.52212389380531	4.424778761061947	38.05309734513274
Seq_2089050	0.0	15.384615384615385	84.61538461538461
Seq_2173190	12.5	48.75	38.75
Seq_425379	39.603960396039604	27.722772277227726	32.67326732673268
Seq_449488	4.054054054054054	47.2972972972973	48.64864864864865
Seq_1595266	28.09917355371901	6.6115702479338845	65.28925619834712
Seq_1432046	49.63503649635037	17.51824817518248	32.846715328467155
Seq_1716781	16.666666666666664	1.3888888888888888	81.94444444444444
Seq_966221	52.112676056338024	0.0	47.88732394366197
Seq_1328328	33.82352941176471	16.176470588235293	50.0
Seq_1494910	84.21052631578947	2.631578947368421	13.157894736842104
Seq_440069	69.1358024691358	7.4074074074074066	23.456790123456788
Seq_1437677	83.33333333333334	2.564102564102564	14.102564102564102
Seq_430224	31.372549019607842	11.76470588235294	56.86274509803921
Seq_1494919	63.94557823129252	0.6802721088435374	35.374149659863946
Seq_282406	10.81081081081081	36.03603603603604	53.153153153153156
Seq_734879	35.64356435643564	23.762376237623762	40.5940594059406
Seq_606270	30.434782608695656	19.565217391304348	50.0
Seq_606273	30.434782608695656	26.08695652173913	43.47826086956522
Seq_160016	0.0	38.613861386138616	61.386138613861384
Seq_1836369	0.0	57.391304347826086	42.608695652173914
Seq_574313	30.53435114503817	7.633587786259542	61.832061068702295
Seq_1291219	0.0	40.78947368421053	59.210526315789465
Seq_574311	25.862068965517242	8.620689655172415	65.51724137931035
Seq_1316887	28.846153846153843	28.846153846153843	42.30769230769231
Seq_764660	50.68493150684932	0.0	49.31506849315068
Seq_1933605	27.586206896551722	31.03448275862069	41.37931034482759
Seq_584628	66.3157894736842	3.1578947368421053	30.526315789473685
Seq_2289804	50.0	0.0	50.0
Seq_1119896	55.172413793103445	14.655172413793101	30.17241379310345
Seq_2289800	53.06122448979592	0.0	46.93877551020408
Seq_1698633	46.42857142857143	11.904761904761903	41.66666666666667
Seq_124753	36.61971830985916	14.084507042253522	49.29577464788733
Seq_564653	60.273972602739725	2.73972602739726	36.986301369863014
Seq_1130791	28.723404255319153	26.595744680851062	44.680851063829785
Seq_1442196	33.57664233576642	22.62773722627737	43.79562043795621
Seq_458077	38.15789473684211	21.052631578947366	40.78947368421053
Seq_528335	34.90566037735849	26.41509433962264	38.67924528301887
Seq_1300639	9.615384615384617	0.9615384615384616	89.42307692307693
Seq_1317681	0.0	0.0	100.0
Seq_236779	48.275862068965516	13.793103448275861	37.93103448275862
Seq_297093	33.33333333333333	16.666666666666664	50.0
Seq_1842336	50.0	14.102564102564102	35.8974358974359
Seq_2208505	47.5609756097561	2.4390243902439024	50.0
Seq_2115003	22.0	28.000000000000004	50.0
Seq_192316	0.0	53.06122448979592	46.93877551020408
Seq_192318	0.0	52.52525252525253	47.474747474747474
Seq_890371	32.11009174311927	35.77981651376147	32.11009174311927
Seq_890372	33.980582524271846	33.980582524271846	32.038834951456316
Seq_1158079	24.509803921568626	36.27450980392157	39.21568627450981
