ID	H	E	C
Seq_9853	30.0	24.285714285714285	45.714285714285715
Seq_1259585	29.47368421052631	23.157894736842106	47.368421052631575
Seq_469365	0.0	49.152542372881356	50.847457627118644
Seq_778816	29.629629629629626	11.11111111111111	59.25925925925925
Seq_2098127	56.14035087719298	0.0	43.859649122807014
Seq_2027715	9.090909090909092	0.0	90.9090909090909
Seq_1004320	41.935483870967744	0.0	58.06451612903226
Seq_1996480	46.666666666666664	0.0	53.333333333333336
Seq_2383191	33.33333333333333	12.121212121212121	54.54545454545454
Seq_50748	5.88235294117647	43.13725490196079	50.98039215686274
Seq_1946796	37.83783783783784	13.513513513513514	48.64864864864865
Seq_1623300	69.11764705882352	0.0	30.88235294117647
Seq_1817660	8.620689655172415	29.310344827586203	62.06896551724138
Seq_40191	33.33333333333333	14.705882352941178	51.9607843137255
Seq_692143	0.0	0.0	100.0
Seq_44576	18.27956989247312	26.881720430107524	54.83870967741935
Seq_1908012	33.33333333333333	24.0	42.66666666666667
Seq_1933581	0.0	47.61904761904761	52.38095238095239
Seq_1801793	17.77777777777778	48.888888888888886	33.33333333333333
Seq_628754	21.794871794871796	33.33333333333333	44.871794871794876
Seq_2399207	46.666666666666664	10.0	43.333333333333336
Seq_290798	3.1914893617021276	54.25531914893617	42.5531914893617
Seq_875489	52.459016393442624	22.950819672131146	24.59016393442623
Seq_1294270	34.090909090909086	31.818181818181817	34.090909090909086
Seq_231406	14.285714285714285	25.0	60.71428571428571
Seq_1443928	36.53846153846153	23.076923076923077	40.38461538461539
Seq_1980106	0.0	0.0	100.0
Seq_2258241	0.0	38.983050847457626	61.016949152542374
Seq_1757996	16.831683168316832	33.663366336633665	49.504950495049506
Seq_2205530	0.0	47.540983606557376	52.459016393442624
Seq_45577	13.114754098360656	14.754098360655737	72.1311475409836
Seq_1817682	17.391304347826086	30.434782608695656	52.17391304347826
Seq_1779233	33.33333333333333	19.047619047619047	47.61904761904761
Seq_1390297	68.42105263157895	5.263157894736842	26.31578947368421
Seq_784965	6.25	4.166666666666666	89.58333333333334
Seq_2167876	53.01204819277109	6.024096385542169	40.963855421686745
Seq_1026308	87.71929824561403	0.0	12.280701754385964
Seq_1903310	31.25	21.875	46.875
Seq_1847145	37.68115942028986	27.536231884057973	34.78260869565217
Seq_783180	57.446808510638306	0.0	42.5531914893617
Seq_1372511	5.194805194805195	37.66233766233766	57.14285714285714
Seq_747561	50.0	20.833333333333336	29.166666666666668
Seq_93290	35.45454545454545	34.54545454545455	30.0
Seq_1191002	38.70967741935484	16.129032258064516	45.16129032258064
Seq_2036593	6.666666666666667	51.11111111111111	42.22222222222222
Seq_1578107	34.61538461538461	25.0	40.38461538461539
Seq_1140685	78.26086956521739	2.1739130434782608	19.565217391304348
Seq_941961	65.07936507936508	0.0	34.92063492063492
Seq_176870	10.0	47.5	42.5
Seq_2191841	0.0	61.66666666666667	38.333333333333336
Seq_696943	44.776119402985074	16.417910447761194	38.80597014925373
Seq_535339	56.25	14.0625	29.6875
Seq_1971644	68.33333333333333	0.0	31.666666666666664
Seq_2298516	82.8125	0.0	17.1875
Seq_1447465	22.22222222222222	9.523809523809524	68.25396825396825
Seq_535765	13.461538461538462	0.0	86.53846153846155
Seq_311612	49.382716049382715	19.753086419753085	30.864197530864196
Seq_610131	0.0	29.03225806451613	70.96774193548387
Seq_1219050	82.25806451612904	0.0	17.741935483870968
Seq_734906	17.24137931034483	31.03448275862069	51.724137931034484
Seq_1024863	90.625	0.0	9.375
Seq_2156770	16.666666666666664	0.0	83.33333333333334
Seq_462706	19.047619047619047	9.523809523809524	71.42857142857143
Seq_1372296	0.0	2.5	97.5
Seq_143521	67.6056338028169	0.0	32.3943661971831
Seq_70105	9.70873786407767	40.77669902912621	49.51456310679612
Seq_1931939	44.827586206896555	5.172413793103448	50.0
Seq_1550399	57.89473684210527	0.0	42.10526315789473
Seq_839253	25.37313432835821	25.37313432835821	49.25373134328358
Seq_175585	0.0	42.592592592592595	57.407407407407405
Seq_1458497	45.83333333333333	14.583333333333334	39.58333333333333
Seq_1854375	0.0	32.075471698113205	67.9245283018868
Seq_2226077	0.0	59.57446808510638	40.42553191489361
Seq_1439513	0.0	0.0	100.0
Seq_1681191	31.16883116883117	11.688311688311687	57.14285714285714
Seq_1059780	64.40677966101694	15.254237288135593	20.33898305084746
Seq_2062067	31.666666666666664	35.0	33.33333333333333
Seq_942584	36.84210526315789	15.789473684210526	47.368421052631575
Seq_446362	29.411764705882355	33.33333333333333	37.254901960784316
Seq_329826	40.476190476190474	16.666666666666664	42.857142857142854
Seq_2366147	0.0	50.76923076923077	49.23076923076923
Seq_871503	29.230769230769234	13.846153846153847	56.92307692307692
Seq_258415	52.5	0.0	47.5
Seq_361570	57.89473684210527	2.631578947368421	39.473684210526315
Seq_328861	28.57142857142857	1.1904761904761905	70.23809523809523
Seq_2397992	8.19672131147541	49.18032786885246	42.62295081967213
Seq_341868	24.242424242424242	30.303030303030305	45.45454545454545
Seq_945188	0.0	0.0	100.0
Seq_1824701	41.66666666666667	12.5	45.83333333333333
Seq_70692	10.465116279069768	47.674418604651166	41.86046511627907
Seq_2422598	72.63157894736842	1.0526315789473684	26.31578947368421
Seq_276034	11.29032258064516	43.54838709677419	45.16129032258064
Seq_1432086	57.77777777777777	8.88888888888889	33.33333333333333
Seq_1946834	45.614035087719294	10.526315789473683	43.859649122807014
Seq_1210934	55.769230769230774	15.384615384615385	28.846153846153843
Seq_554926	0.0	35.57692307692308	64.42307692307693
Seq_1673114	22.22222222222222	25.925925925925924	51.85185185185185
Seq_175870	0.0	38.18181818181819	61.81818181818181
Seq_2156687	0.0	0.0	100.0
Seq_713366	27.710843373493976	34.93975903614458	37.34939759036144
Seq_2271991	14.583333333333334	0.0	85.41666666666666
Seq_572498	41.30434782608695	2.1739130434782608	56.52173913043478
Seq_214640	54.310344827586206	4.310344827586207	41.37931034482759
Seq_1439634	0.0	0.0	100.0
Seq_1371627	82.75862068965517	0.0	17.24137931034483
Seq_797138	11.76470588235294	33.82352941176471	54.41176470588235
Seq_559542	10.81081081081081	44.5945945945946	44.5945945945946
Seq_2376485	79.24528301886792	3.7735849056603774	16.9811320754717
Seq_206571	25.925925925925924	27.77777777777778	46.2962962962963
Seq_2390659	42.68292682926829	12.195121951219512	45.1219512195122
Seq_367715	73.33333333333333	0.0	26.666666666666668
Seq_1639396	0.0	43.58974358974359	56.41025641025641
Seq_615113	66.15384615384615	0.0	33.84615384615385
Seq_672203	27.11864406779661	16.94915254237288	55.932203389830505
Seq_1354065	29.78723404255319	0.0	70.2127659574468
Seq_789475	98.73417721518987	0.0	1.2658227848101267
Seq_2047088	0.0	0.0	100.0
Seq_1297535	0.0	46.96969696969697	53.03030303030303
Seq_644489	5.88235294117647	0.0	94.11764705882352
Seq_434747	42.68292682926829	21.951219512195124	35.36585365853659
Seq_757421	0.0	25.64102564102564	74.35897435897436
Seq_1220172	37.5	17.5	45.0
Seq_1657745	35.526315789473685	6.578947368421052	57.89473684210527
Seq_1345701	5.357142857142857	33.92857142857143	60.71428571428571
Seq_717683	40.18691588785047	15.887850467289718	43.925233644859816
Seq_1082700	0.0	52.17391304347826	47.82608695652174
Seq_1875932	10.0	20.0	70.0
